date,countries_and_territories,year,daily_confirmed_cases,daily_deaths
2020-06-16,Saint_Lucia,2020,0,0
2020-06-17,Saint_Lucia,2020,0,0
2020-06-18,Saint_Lucia,2020,0,0
2020-06-19,Saint_Lucia,2020,0,0
2020-06-20,Saint_Lucia,2020,0,0
2020-06-21,Saint_Lucia,2020,0,0
2020-06-22,Saint_Lucia,2020,0,0
2020-06-23,Saint_Lucia,2020,0,0
2020-06-24,Saint_Lucia,2020,0,0
2020-06-25,Saint_Lucia,2020,0,0
2020-06-26,Saint_Lucia,2020,0,0
2020-06-27,Saint_Lucia,2020,0,0
2020-06-28,Saint_Lucia,2020,0,0
2020-06-29,Saint_Lucia,2020,0,0
2020-06-30,Saint_Lucia,2020,0,0
2020-07-01,Saint_Lucia,2020,0,0
2020-07-02,Saint_Lucia,2020,0,0
2020-07-03,Saint_Lucia,2020,3,0
2020-07-04,Saint_Lucia,2020,0,0
2020-07-05,Saint_Lucia,2020,0,0
2020-07-06,Saint_Lucia,2020,0,0
2020-07-07,Saint_Lucia,2020,0,0
2020-07-08,Saint_Lucia,2020,0,0
2020-07-09,Saint_Lucia,2020,0,0
2020-07-10,Saint_Lucia,2020,0,0
2020-07-11,Saint_Lucia,2020,0,0
2020-07-12,Saint_Lucia,2020,0,0
2020-07-13,Saint_Lucia,2020,0,0
2020-07-14,Saint_Lucia,2020,0,0
2020-07-15,Saint_Lucia,2020,0,0
2020-07-16,Saint_Lucia,2020,0,0
2020-07-17,Saint_Lucia,2020,1,0
2020-07-18,Saint_Lucia,2020,0,0
2020-07-19,Saint_Lucia,2020,0,0
2020-07-20,Saint_Lucia,2020,0,0
2020-07-21,Saint_Lucia,2020,0,0
2020-07-22,Saint_Lucia,2020,0,0
2020-07-23,Saint_Lucia,2020,0,0
2020-07-24,Saint_Lucia,2020,1,0
2020-07-25,Saint_Lucia,2020,0,0
2020-07-26,Saint_Lucia,2020,0,0
2020-07-27,Saint_Lucia,2020,0,0
2020-07-28,Saint_Lucia,2020,0,0
2020-07-29,Saint_Lucia,2020,0,0
2020-07-30,Saint_Lucia,2020,0,0
2020-07-31,Saint_Lucia,2020,1,0
2020-08-01,Saint_Lucia,2020,0,0
2020-08-02,Saint_Lucia,2020,0,0
2020-08-03,Saint_Lucia,2020,0,0
2020-08-04,Saint_Lucia,2020,0,0
2020-08-05,Saint_Lucia,2020,0,0
2020-08-06,Saint_Lucia,2020,0,0
2020-08-07,Saint_Lucia,2020,0,0
2020-08-08,Saint_Lucia,2020,0,0
2020-08-09,Saint_Lucia,2020,0,0
2020-08-10,Saint_Lucia,2020,0,0
2020-08-11,Saint_Lucia,2020,0,0
2020-08-12,Saint_Lucia,2020,0,0
2020-08-13,Saint_Lucia,2020,0,0
2020-08-14,Saint_Lucia,2020,0,0
2020-08-15,Saint_Lucia,2020,0,0
2020-08-16,Saint_Lucia,2020,0,0
2020-08-17,Saint_Lucia,2020,0,0
2020-08-18,Saint_Lucia,2020,0,0
2020-08-19,Saint_Lucia,2020,1,0
2020-08-20,Saint_Lucia,2020,0,0
2020-08-21,Saint_Lucia,2020,0,0
2020-08-22,Saint_Lucia,2020,0,0
2020-08-23,Saint_Lucia,2020,0,0
2020-08-24,Saint_Lucia,2020,0,0
2020-08-25,Saint_Lucia,2020,0,0
2020-08-26,Saint_Lucia,2020,0,0
2020-08-27,Saint_Lucia,2020,0,0
2020-08-28,Saint_Lucia,2020,0,0
2020-08-29,Saint_Lucia,2020,0,0
2020-08-30,Saint_Lucia,2020,0,0
2020-08-31,Saint_Lucia,2020,0,0
2020-09-01,Saint_Lucia,2020,0,0
2020-09-02,Saint_Lucia,2020,0,0
2020-09-03,Saint_Lucia,2020,0,0
2020-09-04,Saint_Lucia,2020,0,0
2020-09-05,Saint_Lucia,2020,0,0
2020-09-06,Saint_Lucia,2020,0,0
2020-09-07,Saint_Lucia,2020,0,0
2020-09-08,Saint_Lucia,2020,0,0
2020-09-09,Saint_Lucia,2020,0,0
2020-09-10,Saint_Lucia,2020,1,0
2020-09-11,Saint_Lucia,2020,0,0
2020-09-12,Saint_Lucia,2020,0,0
2020-09-13,Saint_Lucia,2020,0,0
2020-09-14,Saint_Lucia,2020,0,0
2020-09-15,Saint_Lucia,2020,0,0
2020-09-16,Saint_Lucia,2020,0,0
2020-09-17,Saint_Lucia,2020,0,0
2020-09-18,Saint_Lucia,2020,0,0
2020-09-19,Saint_Lucia,2020,0,0
2020-09-20,Saint_Lucia,2020,0,0
2020-09-21,Saint_Lucia,2020,0,0
2020-09-22,Saint_Lucia,2020,0,0
2020-09-23,Saint_Lucia,2020,0,0
2020-09-24,Saint_Lucia,2020,0,0
2020-09-25,Saint_Lucia,2020,0,0
2020-09-26,Saint_Lucia,2020,0,0
2020-09-27,Saint_Lucia,2020,0,0
2020-09-28,Saint_Lucia,2020,0,0
2020-09-29,Saint_Lucia,2020,0,0
2020-09-30,Saint_Lucia,2020,0,0
2020-10-01,Saint_Lucia,2020,0,0
2020-10-02,Saint_Lucia,2020,0,0
2020-10-03,Saint_Lucia,2020,0,0
2020-10-04,Saint_Lucia,2020,0,0
2020-10-05,Saint_Lucia,2020,0,0
2020-10-06,Saint_Lucia,2020,0,0
2020-10-07,Saint_Lucia,2020,0,0
2020-10-08,Saint_Lucia,2020,1,0
2020-10-09,Saint_Lucia,2020,0,0
2020-10-10,Saint_Lucia,2020,0,0
2020-10-11,Saint_Lucia,2020,1,0
2020-10-12,Saint_Lucia,2020,0,0
2020-10-13,Saint_Lucia,2020,0,0
2020-10-14,Saint_Lucia,2020,0,0
2020-10-15,Saint_Lucia,2020,2,0
2020-10-16,Saint_Lucia,2020,0,0
2020-10-17,Saint_Lucia,2020,1,0
2020-10-18,Saint_Lucia,2020,1,0
2020-10-19,Saint_Lucia,2020,0,0
2020-10-20,Saint_Lucia,2020,3,0
2020-10-21,Saint_Lucia,2020,0,0
2020-10-22,Saint_Lucia,2020,3,0
2020-10-23,Saint_Lucia,2020,3,0
2020-10-24,Saint_Lucia,2020,6,0
2020-10-25,Saint_Lucia,2020,4,0
2020-10-26,Saint_Lucia,2020,2,0
2020-10-27,Saint_Lucia,2020,9,0
2020-10-28,Saint_Lucia,2020,0,0
2020-10-29,Saint_Lucia,2020,10,0
2020-10-30,Saint_Lucia,2020,3,0
2020-10-31,Saint_Lucia,2020,2,0
2020-11-01,Saint_Lucia,2020,0,0
2020-11-02,Saint_Lucia,2020,6,0
2020-11-03,Saint_Lucia,2020,0,0
2020-11-04,Saint_Lucia,2020,13,0
2020-11-05,Saint_Lucia,2020,8,0
2020-11-06,Saint_Lucia,2020,1,0
2020-11-07,Saint_Lucia,2020,4,0
2020-11-08,Saint_Lucia,2020,13,0
2020-11-09,Saint_Lucia,2020,8,0
2020-11-10,Saint_Lucia,2020,10,0
2020-11-12,Saint_Lucia,2020,0,0
2020-11-13,Saint_Lucia,2020,8,0
2020-11-14,Saint_Lucia,2020,4,0
2020-11-15,Saint_Lucia,2020,2,0
2020-11-16,Saint_Lucia,2020,9,0
2020-11-17,Saint_Lucia,2020,2,0
2020-11-18,Saint_Lucia,2020,5,0
2020-11-19,Saint_Lucia,2020,5,0
2020-11-20,Saint_Lucia,2020,20,0
2020-11-21,Saint_Lucia,2020,0,0
2020-11-22,Saint_Lucia,2020,1,0
2020-11-23,Saint_Lucia,2020,16,0
2020-11-24,Saint_Lucia,2020,3,0
2020-11-25,Saint_Lucia,2020,3,0
2020-11-26,Saint_Lucia,2020,9,0
2020-11-27,Saint_Lucia,2020,3,0
2020-11-28,Saint_Lucia,2020,8,0
2020-11-29,Saint_Lucia,2020,6,0
2020-11-30,Saint_Lucia,2020,5,0
2020-12-01,Saint_Lucia,2020,2,0
2020-12-02,Saint_Lucia,2020,0,0
2020-12-03,Saint_Lucia,2020,2,0
2020-12-04,Saint_Lucia,2020,1,0
2020-12-05,Saint_Lucia,2020,0,0
2020-12-06,Saint_Lucia,2020,3,0
2020-12-07,Saint_Lucia,2020,0,0
2020-12-08,Saint_Lucia,2020,5,0
2020-12-09,Saint_Lucia,2020,0,0
2020-12-12,Saint_Lucia,2020,0,0
2020-12-13,Saint_Lucia,2020,0,0
2020-12-14,Saint_Lucia,2020,1,0
2020-12-10,Saint_Lucia,2020,0,1
2020-12-11,Saint_Lucia,2020,4,1
2020-11-11,Saint_Lucia,2020,7,2
2020-01-01,South_Korea,2020,0,0
2020-01-02,South_Korea,2020,0,0
2020-01-03,South_Korea,2020,0,0
2020-01-04,South_Korea,2020,0,0
2020-01-05,South_Korea,2020,0,0
2020-01-06,South_Korea,2020,0,0
2020-01-07,South_Korea,2020,0,0
2020-01-08,South_Korea,2020,0,0
2020-01-09,South_Korea,2020,0,0
2020-01-10,South_Korea,2020,0,0
2020-01-11,South_Korea,2020,0,0
2020-01-12,South_Korea,2020,0,0
2020-01-13,South_Korea,2020,0,0
2020-01-14,South_Korea,2020,0,0
2020-01-15,South_Korea,2020,0,0
2020-01-16,South_Korea,2020,0,0
2020-01-17,South_Korea,2020,0,0
2020-01-18,South_Korea,2020,0,0
2020-01-19,South_Korea,2020,0,0
2020-01-20,South_Korea,2020,1,0
2020-01-21,South_Korea,2020,0,0
2020-01-22,South_Korea,2020,0,0
2020-01-23,South_Korea,2020,0,0
2020-01-24,South_Korea,2020,1,0
2020-01-25,South_Korea,2020,0,0
2020-01-26,South_Korea,2020,1,0
2020-01-27,South_Korea,2020,1,0
2020-01-28,South_Korea,2020,0,0
2020-01-29,South_Korea,2020,0,0
2020-01-30,South_Korea,2020,0,0
2020-01-31,South_Korea,2020,3,0
2020-02-01,South_Korea,2020,5,0
2020-02-02,South_Korea,2020,3,0
2020-02-03,South_Korea,2020,0,0
2020-02-04,South_Korea,2020,1,0
2020-02-05,South_Korea,2020,2,0
2020-02-06,South_Korea,2020,5,0
2020-02-07,South_Korea,2020,1,0
2020-02-08,South_Korea,2020,0,0
2020-02-09,South_Korea,2020,1,0
2020-02-10,South_Korea,2020,2,0
2020-02-11,South_Korea,2020,1,0
2020-02-12,South_Korea,2020,0,0
2020-02-13,South_Korea,2020,0,0
2020-02-14,South_Korea,2020,0,0
2020-02-15,South_Korea,2020,0,0
2020-02-16,South_Korea,2020,1,0
2020-02-17,South_Korea,2020,1,0
2020-02-18,South_Korea,2020,1,0
2020-02-19,South_Korea,2020,15,0
2020-02-20,South_Korea,2020,34,0
2020-03-16,South_Korea,2020,74,0
2020-04-01,South_Korea,2020,0,0
2020-04-11,South_Korea,2020,0,0
2020-04-24,South_Korea,2020,6,0
2020-04-25,South_Korea,2020,10,0
2020-05-03,South_Korea,2020,13,0
2020-05-08,South_Korea,2020,12,0
2020-05-09,South_Korea,2020,18,0
2020-05-10,South_Korea,2020,34,0
2020-05-11,South_Korea,2020,35,0
2020-05-15,South_Korea,2020,27,0
2020-05-17,South_Korea,2020,13,0
2020-05-19,South_Korea,2020,13,0
2020-05-20,South_Korea,2020,32,0
2020-05-22,South_Korea,2020,20,0
2020-05-24,South_Korea,2020,25,0
2020-05-27,South_Korea,2020,40,0
2020-05-28,South_Korea,2020,79,0
2020-05-29,South_Korea,2020,58,0
2020-05-30,South_Korea,2020,39,0
2020-06-04,South_Korea,2020,39,0
2020-06-05,South_Korea,2020,39,0
2020-06-06,South_Korea,2020,51,0
2020-06-07,South_Korea,2020,57,0
2020-06-08,South_Korea,2020,38,0
2020-06-11,South_Korea,2020,45,0
2020-06-13,South_Korea,2020,48,0
2020-06-14,South_Korea,2020,33,0
2020-06-15,South_Korea,2020,37,0
2020-06-19,South_Korea,2020,49,0
2020-06-20,South_Korea,2020,67,0
2020-06-21,South_Korea,2020,48,0
2020-06-22,South_Korea,2020,17,0
2020-06-24,South_Korea,2020,51,0
2020-06-26,South_Korea,2020,39,0
2020-06-27,South_Korea,2020,51,0
2020-06-28,South_Korea,2020,62,0
2020-06-29,South_Korea,2020,42,0
2020-06-30,South_Korea,2020,43,0
2020-07-01,South_Korea,2020,50,0
2020-07-02,South_Korea,2020,54,0
2020-07-03,South_Korea,2020,63,0
2020-07-05,South_Korea,2020,61,0
2020-07-06,South_Korea,2020,0,0
2020-07-08,South_Korea,2020,63,0
2020-07-11,South_Korea,2020,35,0
2020-07-13,South_Korea,2020,62,0
2020-07-14,South_Korea,2020,33,0
2020-07-15,South_Korea,2020,39,0
2020-07-21,South_Korea,2020,45,0
2020-07-23,South_Korea,2020,59,0
2020-07-25,South_Korea,2020,113,0
2020-07-26,South_Korea,2020,58,0
2020-07-29,South_Korea,2020,48,0
2020-07-30,South_Korea,2020,18,0
2020-08-01,South_Korea,2020,31,0
2020-08-02,South_Korea,2020,0,0
2020-08-03,South_Korea,2020,53,0
2020-08-04,South_Korea,2020,34,0
2020-08-06,South_Korea,2020,43,0
2020-08-10,South_Korea,2020,28,0
2020-08-11,South_Korea,2020,34,0
2020-08-12,South_Korea,2020,54,0
2020-08-13,South_Korea,2020,56,0
2020-08-14,South_Korea,2020,103,0
2020-08-15,South_Korea,2020,166,0
2020-08-16,South_Korea,2020,279,0
2020-08-17,South_Korea,2020,197,0
2020-08-19,South_Korea,2020,297,0
2020-08-22,South_Korea,2020,332,0
2020-08-23,South_Korea,2020,397,0
2020-08-24,South_Korea,2020,266,0
2020-09-01,South_Korea,2020,235,0
2020-09-05,South_Korea,2020,0,0
2020-09-16,South_Korea,2020,113,0
2020-09-23,South_Korea,2020,110,0
2020-10-01,South_Korea,2020,0,0
2020-10-06,South_Korea,2020,75,0
2020-10-19,South_Korea,2020,76,0
2020-10-25,South_Korea,2020,61,0
2020-10-26,South_Korea,2020,119,0
2020-10-31,South_Korea,2020,126,0
2020-11-12,South_Korea,2020,143,0
2020-11-17,South_Korea,2020,229,0
2020-12-01,South_Korea,2020,451,0
2020-12-02,South_Korea,2020,511,0
2020-02-21,South_Korea,2020,75,1
2020-02-22,South_Korea,2020,190,1
2020-02-25,South_Korea,2020,130,1
2020-02-27,South_Korea,2020,449,1
2020-02-28,South_Korea,2020,427,1
2020-03-01,South_Korea,2020,595,1
2020-03-09,South_Korea,2020,248,1
2020-03-13,South_Korea,2020,110,1
2020-03-22,South_Korea,2020,98,1
2020-04-17,South_Korea,2020,22,1
2020-04-21,South_Korea,2020,9,1
2020-04-22,South_Korea,2020,11,1
2020-04-27,South_Korea,2020,10,1
2020-04-28,South_Korea,2020,14,1
2020-04-30,South_Korea,2020,4,1
2020-05-01,South_Korea,2020,9,1
2020-05-06,South_Korea,2020,2,1
2020-05-07,South_Korea,2020,4,1
2020-05-13,South_Korea,2020,26,1
2020-05-14,South_Korea,2020,29,1
2020-05-18,South_Korea,2020,15,1
2020-05-21,South_Korea,2020,12,1
2020-05-25,South_Korea,2020,16,1
2020-05-31,South_Korea,2020,27,1
2020-06-01,South_Korea,2020,35,1
2020-06-02,South_Korea,2020,38,1
2020-06-03,South_Korea,2020,49,1
2020-06-09,South_Korea,2020,38,1
2020-06-12,South_Korea,2020,56,1
2020-06-16,South_Korea,2020,34,1
2020-06-17,South_Korea,2020,43,1
2020-06-18,South_Korea,2020,59,1
2020-06-23,South_Korea,2020,46,1
2020-06-25,South_Korea,2020,28,1
2020-07-04,South_Korea,2020,63,1
2020-07-10,South_Korea,2020,45,1
2020-07-12,South_Korea,2020,44,1
2020-07-18,South_Korea,2020,39,1
2020-07-19,South_Korea,2020,34,1
2020-07-20,South_Korea,2020,26,1
2020-07-22,South_Korea,2020,63,1
2020-07-24,South_Korea,2020,41,1
2020-07-27,South_Korea,2020,25,1
2020-07-28,South_Korea,2020,28,1
2020-07-31,South_Korea,2020,36,1
2020-08-05,South_Korea,2020,33,1
2020-08-07,South_Korea,2020,20,1
2020-08-08,South_Korea,2020,43,1
2020-08-09,South_Korea,2020,36,1
2020-08-18,South_Korea,2020,246,1
2020-08-20,South_Korea,2020,288,1
2020-08-25,South_Korea,2020,280,1
2020-08-27,South_Korea,2020,441,1
2020-08-31,South_Korea,2020,248,1
2020-09-19,South_Korea,2020,110,1
2020-09-29,South_Korea,2020,38,1
2020-10-04,South_Korea,2020,64,1
2020-10-05,South_Korea,2020,73,1
2020-10-09,South_Korea,2020,54,1
2020-10-12,South_Korea,2020,97,1
2020-10-13,South_Korea,2020,102,1
2020-10-15,South_Korea,2020,99,1
2020-10-18,South_Korea,2020,91,1
2020-10-28,South_Korea,2020,103,1
2020-10-29,South_Korea,2020,125,1
2020-11-05,South_Korea,2020,125,1
2020-11-06,South_Korea,2020,145,1
2020-11-07,South_Korea,2020,89,1
2020-11-08,South_Korea,2020,143,1
2020-11-13,South_Korea,2020,191,1
2020-11-15,South_Korea,2020,208,1
2020-11-16,South_Korea,2020,223,1
2020-11-24,South_Korea,2020,349,1
2020-11-27,South_Korea,2020,569,1
2020-11-29,South_Korea,2020,449,1
2020-02-24,South_Korea,2020,161,2
2020-03-07,South_Korea,2020,483,2
2020-04-18,South_Korea,2020,18,2
2020-04-19,South_Korea,2020,8,2
2020-04-20,South_Korea,2020,13,2
2020-04-23,South_Korea,2020,8,2
2020-04-26,South_Korea,2020,10,2
2020-04-29,South_Korea,2020,9,2
2020-05-02,South_Korea,2020,6,2
2020-05-04,South_Korea,2020,8,2
2020-05-05,South_Korea,2020,3,2
2020-05-12,South_Korea,2020,27,2
2020-05-16,South_Korea,2020,19,2
2020-05-23,South_Korea,2020,23,2
2020-05-26,South_Korea,2020,19,2
2020-06-10,South_Korea,2020,50,2
2020-07-07,South_Korea,2020,90,2
2020-07-09,South_Korea,2020,49,2
2020-07-16,South_Korea,2020,61,2
2020-07-17,South_Korea,2020,60,2
2020-08-21,South_Korea,2020,324,2
2020-08-26,South_Korea,2020,320,2
2020-08-30,South_Korea,2020,299,2
2020-09-02,South_Korea,2020,267,2
2020-09-04,South_Korea,2020,198,2
2020-09-07,South_Korea,2020,119,2
2020-09-10,South_Korea,2020,155,2
2020-09-21,South_Korea,2020,70,2
2020-09-25,South_Korea,2020,114,2
2020-09-27,South_Korea,2020,95,2
2020-10-08,South_Korea,2020,69,2
2020-10-10,South_Korea,2020,72,2
2020-10-11,South_Korea,2020,58,2
2020-10-16,South_Korea,2020,47,2
2020-10-17,South_Korea,2020,73,2
2020-10-23,South_Korea,2020,155,2
2020-10-24,South_Korea,2020,77,2
2020-10-30,South_Korea,2020,114,2
2020-11-01,South_Korea,2020,124,2
2020-11-02,South_Korea,2020,97,2
2020-11-04,South_Korea,2020,118,2
2020-11-09,South_Korea,2020,126,2
2020-11-11,South_Korea,2020,146,2
2020-11-18,South_Korea,2020,313,2
2020-11-19,South_Korea,2020,343,2
2020-11-21,South_Korea,2020,386,2
2020-11-22,South_Korea,2020,330,2
2020-11-26,South_Korea,2020,583,2
2020-12-13,South_Korea,2020,1030,2
2020-02-23,South_Korea,2020,256,3
2020-02-26,South_Korea,2020,254,3
2020-02-29,South_Korea,2020,909,3
2020-03-05,South_Korea,2020,438,3
2020-03-10,South_Korea,2020,131,3
2020-03-15,South_Korea,2020,76,3
2020-03-21,South_Korea,2020,147,3
2020-04-04,South_Korea,2020,94,3
2020-04-06,South_Korea,2020,47,3
2020-04-13,South_Korea,2020,25,3
2020-04-15,South_Korea,2020,27,3
2020-08-28,South_Korea,2020,371,3
2020-09-03,South_Korea,2020,195,3
2020-09-06,South_Korea,2020,335,3
2020-09-09,South_Korea,2020,156,3
2020-09-13,South_Korea,2020,121,3
2020-09-22,South_Korea,2020,61,3
2020-10-02,South_Korea,2020,140,3
2020-10-07,South_Korea,2020,114,3
2020-10-20,South_Korea,2020,58,3
2020-10-21,South_Korea,2020,91,3
2020-10-22,South_Korea,2020,119,3
2020-10-27,South_Korea,2020,88,3
2020-11-20,South_Korea,2020,363,3
2020-11-25,South_Korea,2020,382,3
2020-11-30,South_Korea,2020,377,3
2020-12-03,South_Korea,2020,540,3
2020-12-08,South_Korea,2020,594,3
2020-03-04,South_Korea,2020,516,4
2020-04-09,South_Korea,2020,39,4
2020-04-10,South_Korea,2020,27,4
2020-04-16,South_Korea,2020,22,4
2020-09-11,South_Korea,2020,176,4
2020-09-15,South_Korea,2020,106,4
2020-09-26,South_Korea,2020,61,4
2020-10-03,South_Korea,2020,75,4
2020-10-14,South_Korea,2020,84,4
2020-11-03,South_Korea,2020,75,4
2020-11-14,South_Korea,2020,205,4
2020-11-23,South_Korea,2020,271,4
2020-12-05,South_Korea,2020,583,4
2020-12-07,South_Korea,2020,615,4
2020-12-09,South_Korea,2020,677,4
2020-03-02,South_Korea,2020,686,5
2020-03-14,South_Korea,2020,107,5
2020-03-18,South_Korea,2020,93,5
2020-03-19,South_Korea,2020,152,5
2020-03-26,South_Korea,2020,104,5
2020-03-28,South_Korea,2020,146,5
2020-03-31,South_Korea,2020,125,5
2020-04-03,South_Korea,2020,86,5
2020-04-14,South_Korea,2020,27,5
2020-08-29,South_Korea,2020,323,5
2020-09-08,South_Korea,2020,136,5
2020-09-12,South_Korea,2020,136,5
2020-09-14,South_Korea,2020,109,5
2020-09-17,South_Korea,2020,153,5
2020-09-18,South_Korea,2020,126,5
2020-09-20,South_Korea,2020,82,5
2020-09-24,South_Korea,2020,125,5
2020-09-28,South_Korea,2020,50,5
2020-11-10,South_Korea,2020,100,5
2020-12-06,South_Korea,2020,631,5
2020-03-03,South_Korea,2020,600,6
2020-03-08,South_Korea,2020,367,6
2020-03-11,South_Korea,2020,242,6
2020-03-12,South_Korea,2020,114,6
2020-03-17,South_Korea,2020,84,6
2020-03-25,South_Korea,2020,100,6
2020-03-30,South_Korea,2020,78,6
2020-04-02,South_Korea,2020,190,6
2020-04-05,South_Korea,2020,81,6
2020-04-07,South_Korea,2020,47,6
2020-04-12,South_Korea,2020,62,6
2020-09-30,South_Korea,2020,113,6
2020-11-28,South_Korea,2020,488,6
2020-12-12,South_Korea,2020,950,6
2020-03-06,South_Korea,2020,518,7
2020-03-24,South_Korea,2020,76,7
2020-12-04,South_Korea,2020,629,7
2020-12-14,South_Korea,2020,718,7
2020-03-27,South_Korea,2020,91,8
2020-03-29,South_Korea,2020,105,8
2020-04-08,South_Korea,2020,53,8
2020-12-10,South_Korea,2020,666,8
2020-12-11,South_Korea,2020,688,8
2020-03-20,South_Korea,2020,87,9
2020-03-23,South_Korea,2020,64,9
2020-04-06,South_Sudan,2020,1,0
2020-04-07,South_Sudan,2020,0,0
2020-04-08,South_Sudan,2020,0,0
2020-04-09,South_Sudan,2020,1,0
2020-04-10,South_Sudan,2020,0,0
2020-04-11,South_Sudan,2020,1,0
2020-04-12,South_Sudan,2020,1,0
2020-04-13,South_Sudan,2020,0,0
2020-04-14,South_Sudan,2020,0,0
2020-04-15,South_Sudan,2020,0,0
2020-04-16,South_Sudan,2020,0,0
2020-04-17,South_Sudan,2020,0,0
2020-04-18,South_Sudan,2020,0,0
2020-04-19,South_Sudan,2020,0,0
2020-04-20,South_Sudan,2020,0,0
2020-04-21,South_Sudan,2020,0,0
2020-04-22,South_Sudan,2020,0,0
2020-04-23,South_Sudan,2020,0,0
2020-04-24,South_Sudan,2020,0,0
2020-04-25,South_Sudan,2020,1,0
2020-04-26,South_Sudan,2020,0,0
2020-04-27,South_Sudan,2020,1,0
2020-04-28,South_Sudan,2020,0,0
2020-04-29,South_Sudan,2020,28,0
2020-04-30,South_Sudan,2020,0,0
2020-05-01,South_Sudan,2020,1,0
2020-05-02,South_Sudan,2020,10,0
2020-05-03,South_Sudan,2020,0,0
2020-05-04,South_Sudan,2020,1,0
2020-05-05,South_Sudan,2020,0,0
2020-05-06,South_Sudan,2020,6,0
2020-05-07,South_Sudan,2020,22,0
2020-05-08,South_Sudan,2020,16,0
2020-05-09,South_Sudan,2020,30,0
2020-05-10,South_Sudan,2020,23,0
2020-05-11,South_Sudan,2020,13,0
2020-05-12,South_Sudan,2020,0,0
2020-05-13,South_Sudan,2020,38,0
2020-05-14,South_Sudan,2020,9,0
2020-05-17,South_Sudan,2020,0,0
2020-05-18,South_Sudan,2020,46,0
2020-05-19,South_Sudan,2020,0,0
2020-05-21,South_Sudan,2020,0,0
2020-05-22,South_Sudan,2020,54,0
2020-05-23,South_Sudan,2020,0,0
2020-05-24,South_Sudan,2020,224,0
2020-05-25,South_Sudan,2020,0,0
2020-05-27,South_Sudan,2020,151,0
2020-05-28,South_Sudan,2020,0,0
2020-05-29,South_Sudan,2020,0,0
2020-05-31,South_Sudan,2020,0,0
2020-06-01,South_Sudan,2020,0,0
2020-06-02,South_Sudan,2020,0,0
2020-06-03,South_Sudan,2020,0,0
2020-06-04,South_Sudan,2020,0,0
2020-06-06,South_Sudan,2020,0,0
2020-06-07,South_Sudan,2020,0,0
2020-06-08,South_Sudan,2020,0,0
2020-06-10,South_Sudan,2020,0,0
2020-06-11,South_Sudan,2020,0,0
2020-06-12,South_Sudan,2020,0,0
2020-06-15,South_Sudan,2020,0,0
2020-06-17,South_Sudan,2020,21,0
2020-06-19,South_Sudan,2020,6,0
2020-06-20,South_Sudan,2020,0,0
2020-06-22,South_Sudan,2020,18,0
2020-06-23,South_Sudan,2020,10,0
2020-06-26,South_Sudan,2020,12,0
2020-06-27,South_Sudan,2020,10,0
2020-06-28,South_Sudan,2020,6,0
2020-06-29,South_Sudan,2020,31,0
2020-07-01,South_Sudan,2020,0,0
2020-07-02,South_Sudan,2020,0,0
2020-07-04,South_Sudan,2020,0,0
2020-07-05,South_Sudan,2020,0,0
2020-07-06,South_Sudan,2020,0,0
2020-07-08,South_Sudan,2020,5,0
2020-07-09,South_Sudan,2020,8,0
2020-07-10,South_Sudan,2020,7,0
2020-07-12,South_Sudan,2020,0,0
2020-07-13,South_Sudan,2020,10,0
2020-07-14,South_Sudan,2020,9,0
2020-07-15,South_Sudan,2020,0,0
2020-07-16,South_Sudan,2020,5,0
2020-07-17,South_Sudan,2020,18,0
2020-07-19,South_Sudan,2020,0,0
2020-07-20,South_Sudan,2020,9,0
2020-07-22,South_Sudan,2020,0,0
2020-07-23,South_Sudan,2020,0,0
2020-07-24,South_Sudan,2020,28,0
2020-07-25,South_Sudan,2020,19,0
2020-07-26,South_Sudan,2020,0,0
2020-07-27,South_Sudan,2020,4,0
2020-07-29,South_Sudan,2020,17,0
2020-07-30,South_Sudan,2020,0,0
2020-07-31,South_Sudan,2020,0,0
2020-08-01,South_Sudan,2020,0,0
2020-08-02,South_Sudan,2020,30,0
2020-08-03,South_Sudan,2020,77,0
2020-08-04,South_Sudan,2020,0,0
2020-08-06,South_Sudan,2020,13,0
2020-08-07,South_Sudan,2020,8,0
2020-08-08,South_Sudan,2020,5,0
2020-08-09,South_Sudan,2020,0,0
2020-08-10,South_Sudan,2020,7,0
2020-08-11,South_Sudan,2020,0,0
2020-08-12,South_Sudan,2020,2,0
2020-08-13,South_Sudan,2020,5,0
2020-08-14,South_Sudan,2020,1,0
2020-08-15,South_Sudan,2020,4,0
2020-08-16,South_Sudan,2020,6,0
2020-08-17,South_Sudan,2020,1,0
2020-08-18,South_Sudan,2020,1,0
2020-08-19,South_Sudan,2020,0,0
2020-08-20,South_Sudan,2020,4,0
2020-08-21,South_Sudan,2020,0,0
2020-08-22,South_Sudan,2020,3,0
2020-08-23,South_Sudan,2020,0,0
2020-08-24,South_Sudan,2020,2,0
2020-08-25,South_Sudan,2020,5,0
2020-08-26,South_Sudan,2020,3,0
2020-08-27,South_Sudan,2020,3,0
2020-08-28,South_Sudan,2020,4,0
2020-08-29,South_Sudan,2020,4,0
2020-08-30,South_Sudan,2020,1,0
2020-08-31,South_Sudan,2020,0,0
2020-09-01,South_Sudan,2020,8,0
2020-09-02,South_Sudan,2020,0,0
2020-09-03,South_Sudan,2020,5,0
2020-09-04,South_Sudan,2020,1,0
2020-09-05,South_Sudan,2020,3,0
2020-09-07,South_Sudan,2020,0,0
2020-09-08,South_Sudan,2020,1,0
